temperature,rainfall,humidity,category,label
24.77234482,245.5026781,70.56242895,holti,Kentang
22.30625308,240.6841457,72.07438218,holti,Kentang
22.96285614,246.1499338,70.93642437,holti,Kentang
23.38969337,236.5282484,73.45450288,holti,Kentang
24.81452285,248.2645118,72.0474832,holti,Kentang
23.94506201,242.1886959,70.11736085,holti,Kentang
24.87055303,249.7645116,74.48541676,holti,Kentang
23.54109893,256.5190725,72.61679667,holti,Kentang
21.02356436,225.3238841,72.04562959,holti,Kentang
22.45103004,235.9427324,73.98633459,holti,Kentang
24.20488814,229.1014239,74.18987403,holti,Kentang
21.31521331,259.4646361,73.39307841,holti,Kentang
22.60131602,230.9571611,70.41347743,holti,Kentang
23.2902516,229.9071528,72.16950715,holti,Kentang
22.18302447,237.7516,73.41846593,holti,Kentang
24.6019154,244.5058814,73.50130182,holti,Kentang
22.17688372,226.6475096,72.40613249,holti,Kentang
24.25792231,225.8808129,70.86952587,holti,Kentang
23.12427757,244.692648,74.25638981,holti,Kentang
21.55313254,236.5589882,72.08498588,holti,Kentang
21.19156711,232.1864738,73.6635948,holti,Kentang
23.0982555,245.1778156,70.05339938,holti,Kentang
22.39996486,232.382263,74.94217136,holti,Kentang
23.99296432,239.3422509,70.85780377,holti,Kentang
22.75083754,230.7109976,73.07014188,holti,Kentang
22.00755728,247.8813378,74.019951,holti,Kentang
24.80715213,230.4582765,71.67828222,holti,Kentang
23.84063861,244.8246081,73.7165749,holti,Kentang
24.50018935,245.9855772,71.14343269,holti,Kentang
22.59008635,244.3934317,73.59027991,holti,Kentang
23.87453626,237.7385057,71.83381712,holti,Kentang
23.42779544,233.4824622,73.93545216,holti,Kentang
23.79464152,247.6051216,70.25792358,holti,Kentang
24.06840002,259.7817698,70.09709821,holti,Kentang
21.28256981,241.871476,70.75541362,holti,Kentang
21.33153472,238.0838352,74.40489521,holti,Kentang
22.98654848,255.1022188,71.29861921,holti,Kentang
21.84331836,257.7724626,71.47334712,holti,Kentang
21.88585211,241.9937163,72.8939064,holti,Kentang
23.59110849,242.491993,73.66154372,holti,Kentang
24.61363152,243.8327671,70.78977234,holti,Kentang
22.14006844,233.0659808,74.74669868,holti,Kentang
22.18824509,257.939759,74.44872837,holti,Kentang
24.45671363,228.958704,71.12097005,holti,Kentang
23.29904111,229.1582379,71.92034309,holti,Kentang
22.53021617,259.6595685,74.12544373,holti,Kentang
21.66179717,239.2637836,72.44796391,holti,Kentang
23.85589746,242.9538913,70.73053802,holti,Kentang
24.62690408,228.4861052,71.16435581,holti,Kentang
24.53333522,225.2188479,72.53555145,holti,Kentang
21.35308439,239.8157787,73.99356113,holti,Kentang
22.17175576,248.6333366,70.93692206,holti,Kentang
23.29240349,245.301931,74.71111422,holti,Kentang
21.24336797,259.2165692,74.32103062,holti,Kentang
21.39608148,249.74365,70.49150344,holti,Kentang
22.00348676,251.4089069,70.43176324,holti,Kentang
21.13661548,259.8615218,73.9221719,holti,Kentang
24.17310268,247.7873796,73.85530214,holti,Kentang
24.25695747,251.4999491,74.59069464,holti,Kentang
24.94536878,242.2418486,70.87546217,holti,Kentang
22.45267966,244.3817852,70.36092233,holti,Kentang
23.70597369,237.3408901,70.18022881,holti,Kentang
24.3501735,252.0359414,72.97610947,holti,Kentang
23.30618247,225.4392402,71.77405035,holti,Kentang
24.14812728,258.1100301,74.24474217,holti,Kentang
22.56108132,244.3327826,72.19986448,holti,Kentang
23.24812599,240.4900315,72.3422164,holti,Kentang
21.81646216,225.2578283,72.39199266,holti,Kentang
23.71799974,248.5516474,70.91126844,holti,Kentang
24.02969815,245.7344688,74.15059919,holti,Kentang
22.54099618,247.258803,71.35531357,holti,Kentang
21.24376227,242.348006,73.52078826,holti,Kentang
23.13909507,230.3622223,73.64180346,holti,Kentang
24.2163144,231.8532589,74.32970586,holti,Kentang
22.94898008,235.8417608,74.79336168,holti,Kentang
23.59558756,249.5387596,72.05846681,holti,Kentang
24.60183464,256.08939,70.95223032,holti,Kentang
22.69976238,233.3832334,70.91311271,holti,Kentang
23.74649426,251.1812383,71.27057221,holti,Kentang
24.7556323,245.9060319,73.22941415,holti,Kentang
21.11250047,234.0944442,72.56789007,holti,Kentang
21.79219491,237.2355848,74.18023264,holti,Kentang
24.4157024,250.5758168,74.86263872,holti,Kentang
21.63950998,259.3477759,74.1346299,holti,Kentang
22.957842,242.4879207,70.07972999,holti,Kentang
22.50199028,248.2066254,73.86443435,holti,Kentang
24.18197103,254.5326328,72.01238499,holti,Kentang
24.99289731,229.2148173,74.81205399,holti,Kentang
24.49349054,235.3805868,72.96802406,holti,Kentang
22.5053392,241.4119937,71.35433881,holti,Kentang
23.83374045,244.3311509,73.53939144,holti,Kentang
23.21360102,249.9432152,74.93044865,holti,Kentang
24.61592831,225.2502522,73.35231782,holti,Kentang
21.77286613,233.6332721,71.57553548,holti,Kentang
21.35509631,236.666921,74.71405445,holti,Kentang
21.68472418,237.4368247,72.55988577,holti,Kentang
16.24630436,188.8721359,84.93892776,holti,Kubis
18.59672104,182.9136433,81.66171445,holti,Kubis
17.87678017,192.5869934,82.17985806,holti,Kubis
15.10498572,186.9063267,83.90276593,holti,Kubis
17.04394386,180.5559765,81.66279899,holti,Kubis
16.21513784,180.7432684,80.1971418,holti,Kubis
18.59781061,189.5686679,80.72928513,holti,Kubis
15.78258694,195.5734833,82.87627047,holti,Kubis
18.87244028,191.3433671,81.6820316,holti,Kubis
15.4461244,183.6965508,83.66900514,holti,Kubis
16.47233997,195.258209,82.15735161,holti,Kubis
15.78597644,191.1159487,82.89102652,holti,Kubis
17.56836109,182.2972214,80.0737242,holti,Kubis
15.77329505,196.4325666,84.5538352,holti,Kubis
18.80271119,196.7047665,83.56332471,holti,Kubis
15.06589726,191.3256028,84.66800073,holti,Kubis
15.59083871,182.9462137,81.71484639,holti,Kubis
16.63155882,187.3211388,80.8706427,holti,Kubis
16.38564347,194.8425514,82.85344474,holti,Kubis
17.20432923,189.7118676,81.81057329,holti,Kubis
18.46317124,190.4859951,83.54738817,holti,Kubis
16.99842401,183.5941913,80.84013894,holti,Kubis
15.84356451,192.4381927,83.75781243,holti,Kubis
15.94220195,194.8313889,83.21589318,holti,Kubis
17.49798718,194.129493,81.68457269,holti,Kubis
18.10590072,184.970057,82.30709551,holti,Kubis
17.37513474,197.4580849,80.72104947,holti,Kubis
15.13833214,188.0346127,81.85637471,holti,Kubis
17.81780902,180.7113388,81.05446245,holti,Kubis
18.31188505,188.369062,83.68533521,holti,Kubis
16.96925768,195.1650872,84.73350631,holti,Kubis
18.88321672,183.9004217,83.94306165,holti,Kubis
18.37340135,189.3093141,80.06508668,holti,Kubis
17.1116337,181.9740136,84.20198206,holti,Kubis
18.70243586,190.6199622,83.20979266,holti,Kubis
16.83310632,197.2865295,84.16591822,holti,Kubis
16.91760221,188.0804406,82.03636782,holti,Kubis
17.9438729,180.5325618,81.93093477,holti,Kubis
17.99457812,194.3788421,80.97017684,holti,Kubis
18.99151939,180.7776976,83.29644476,holti,Kubis
16.98066107,197.5463506,81.01274874,holti,Kubis
16.08258623,185.9423291,83.77830354,holti,Kubis
15.40334232,197.2521185,81.03065887,holti,Kubis
15.59941652,190.6277335,82.25625345,holti,Kubis
18.38556851,187.1128972,83.88669372,holti,Kubis
15.54620157,182.2486541,81.23015478,holti,Kubis
16.22272961,193.4247662,82.26609579,holti,Kubis
15.28166348,190.7993411,80.00910024,holti,Kubis
18.6047488,188.9949321,80.80922455,holti,Kubis
15.77942319,191.4408574,84.71281916,holti,Kubis
16.25902789,198.1364174,82.58756413,holti,Kubis
15.88097061,180.8390483,80.30267445,holti,Kubis
16.82567297,197.2504136,83.13992452,holti,Kubis
16.68518301,195.8806054,83.62711212,holti,Kubis
16.75757949,184.954171,84.68759572,holti,Kubis
18.13973288,187.9099403,83.12330447,holti,Kubis
16.41840108,181.7328537,84.5615837,holti,Kubis
17.80852992,183.3971306,82.87861357,holti,Kubis
18.35291417,199.9552595,81.35924563,holti,Kubis
16.00171948,180.7732929,82.17570834,holti,Kubis
15.17404338,184.6255983,84.47126638,holti,Kubis
17.87336385,193.2959808,84.44941529,holti,Kubis
17.01981031,192.4089048,80.67206213,holti,Kubis
17.50526271,195.513571,84.54730088,holti,Kubis
15.90647845,198.2992311,83.9432225,holti,Kubis
18.96111403,196.5117832,84.15577238,holti,Kubis
15.04389484,180.6500969,80.54444442,holti,Kubis
15.64267428,198.6038865,81.43702331,holti,Kubis
16.20808206,194.7867531,84.8095453,holti,Kubis
16.30310484,188.4756048,84.93432208,holti,Kubis
18.21735232,185.2297095,80.41579143,holti,Kubis
15.64578612,186.9435239,84.18173357,holti,Kubis
17.99677601,197.4205149,80.53710087,holti,Kubis
16.72132603,197.1939797,81.14380718,holti,Kubis
15.81459918,186.2102271,82.32144973,holti,Kubis
15.07235591,190.4088531,83.24430838,holti,Kubis
16.07083931,191.5041274,80.97401815,holti,Kubis
16.03139853,193.9018599,82.16924562,holti,Kubis
16.63920092,190.0477633,80.4330368,holti,Kubis
17.24617354,189.3260883,80.44012291,holti,Kubis
15.58566931,190.3662929,82.83459352,holti,Kubis
17.78222823,182.9510039,82.8288728,holti,Kubis
15.78073597,190.9387138,83.62075165,holti,Kubis
15.10040286,198.0718363,80.55536582,holti,Kubis
15.44907365,195.1227209,84.93102388,holti,Kubis
17.40475519,186.7968492,80.86848733,holti,Kubis
18.03344261,191.0475885,80.40662674,holti,Kubis
15.93180591,185.5841259,81.6146558,holti,Kubis
18.43435227,191.7795345,81.47019077,holti,Kubis
17.7868563,194.4621716,80.68090384,holti,Kubis
17.85433579,189.8407873,82.5724713,holti,Kubis
18.84508688,187.1358333,84.62856213,holti,Kubis
16.44665414,183.9024088,80.99697151,holti,Kubis
16.73215856,192.9311797,81.68998569,holti,Kubis
15.92439332,183.7344364,81.60689251,holti,Kubis
16.33880014,195.0102552,84.19631512,holti,Kubis
15.09786459,188.0055837,81.51091171,holti,Kubis
15.95907329,190.0624022,80.31516312,holti,Kubis
17.54803625,197.2177951,80.36117874,holti,Kubis
17.45119433,194.6522989,81.75382421,holti,Kubis
18.89223779,158.9466553,80.12566498,holti,Kopi
19.57074237,153.4400782,73.28192107,holti,Kopi
20.14417012,177.7196538,80.07593994,holti,Kopi
19.51443509,188.0478258,75.00515152,holti,Kopi
20.00451948,165.1140794,87.12093209,holti,Kopi
16.81920268,165.7566595,72.97957668,holti,Kopi
19.59245157,183.4360264,82.91253363,holti,Kopi
19.55965113,159.7270359,85.31397613,holti,Kopi
18.94118154,171.6478274,78.33234188,holti,Kopi
17.68189457,196.9931029,71.50015721,holti,Kopi
19.36636696,154.6186538,77.02436643,holti,Kopi
20.64911061,162.9949458,86.6606021,holti,Kopi
18.10260208,154.7523008,79.82375849,holti,Kopi
19.60830427,167.5693082,86.10436405,holti,Kopi
18.179609,163.6356671,81.07785099,holti,Kopi
17.66238996,155.2407986,72.92821811,holti,Kopi
20.6236503,188.862258,82.52383412,holti,Kopi
20.64021518,169.92637,80.4863742,holti,Kopi
20.75555806,194.9453519,77.92569669,holti,Kopi
17.49878169,177.5105916,83.22741538,holti,Kopi
19.56991414,179.7235075,82.26894327,holti,Kopi
16.87628098,179.5373851,74.8258435,holti,Kopi
20.62157648,161.5994238,83.700825,holti,Kopi
18.13722002,186.4090892,85.24217525,holti,Kopi
18.21440889,167.0275465,75.79198097,holti,Kopi
18.4882687,173.7502961,74.59848883,holti,Kopi
16.76897375,197.7373721,84.88796071,holti,Kopi
18.37784987,159.4286099,75.39086566,holti,Kopi
16.00091815,152.1847546,84.54626847,holti,Kopi
19.0510703,150.1079033,84.07971331,holti,Kopi
16.3340736,192.6015854,88.96735246,holti,Kopi
17.13736883,181.9537425,70.93178396,holti,Kopi
20.28154705,172.6702564,74.77889875,holti,Kopi
17.57031912,198.5601241,71.6135082,holti,Kopi
20.31494956,164.5597175,78.26875968,holti,Kopi
19.03649983,181.0025513,72.15833828,holti,Kopi
16.74906969,197.4867584,76.98369402,holti,Kopi
20.13715941,155.6407245,70.56461622,holti,Kopi
18.72289433,172.1475742,77.50114644,holti,Kopi
20.86773475,186.8789711,74.04793901,holti,Kopi
19.36798382,185.8367004,85.5112825,holti,Kopi
20.38627228,191.9173618,84.0135886,holti,Kopi
16.37688544,178.174696,78.26439434,holti,Kopi
16.39384301,167.4276306,87.38753706,holti,Kopi
19.95389754,169.6608537,84.54550779,holti,Kopi
20.48967524,153.5967417,84.58541818,holti,Kopi
19.41452456,180.5372521,87.57304785,holti,Kopi
19.27409217,170.1462087,75.15066067,holti,Kopi
19.16233424,182.1449334,77.46323899,holti,Kopi
19.69824433,197.7960966,85.45271099,holti,Kopi
20.12137914,169.0744278,87.99297403,holti,Kopi
17.64843208,153.2011512,77.58286178,holti,Kopi
20.4121769,181.844487,70.15294251,holti,Kopi
20.19862601,181.0130542,71.7826418,holti,Kopi
18.95370943,151.3105119,87.3956966,holti,Kopi
17.80493363,153.544615,74.71617634,holti,Kopi
17.47867605,187.0139934,70.35112301,holti,Kopi
20.49988829,192.5999437,81.75638476,holti,Kopi
16.90764109,158.3482574,83.46079002,holti,Kopi
16.97496067,195.6844415,79.57839643,holti,Kopi
19.89135165,169.3115419,73.29855508,holti,Kopi
18.67464557,199.7843376,81.17356159,holti,Kopi
18.07191286,194.2638914,73.88009704,holti,Kopi
18.57316565,169.4869554,74.62344569,holti,Kopi
16.01288649,187.4275755,88.61529005,holti,Kopi
20.81169961,188.2722125,83.97622184,holti,Kopi
20.58498675,158.0915619,72.04898772,holti,Kopi
20.18878078,158.6875294,86.47129588,holti,Kopi
18.83518703,187.6019676,75.36960363,holti,Kopi
20.92222334,197.7423538,70.58953455,holti,Kopi
18.42313884,155.3164675,77.41674484,holti,Kopi
18.17001451,158.3062343,79.58029287,holti,Kopi
19.6219197,150.6084723,76.77286992,holti,Kopi
17.52573111,189.0246184,80.01431577,holti,Kopi
19.32150091,161.2111696,71.25209492,holti,Kopi
19.52562823,186.5900659,85.05927124,holti,Kopi
17.68055989,163.4685291,72.63206966,holti,Kopi
16.94267981,175.8813829,80.02330097,holti,Kopi
18.94624158,154.7402568,84.97709311,holti,Kopi
20.35006529,195.2046661,70.91759705,holti,Kopi
16.55499967,190.252062,81.36603249,holti,Kopi
18.22988818,184.1189047,81.43344718,holti,Kopi
16.50383789,170.1202035,84.44891237,holti,Kopi
16.74754747,163.3205242,72.48841087,holti,Kopi
17.66752199,169.1804382,77.51085122,holti,Kopi
20.60816592,185.9695147,73.29534044,holti,Kopi
16.65085778,177.0027132,80.79558091,holti,Kopi
17.96452749,199.0073088,75.23973799,holti,Kopi
19.95089008,161.0088113,72.89763401,holti,Kopi
18.29514055,152.6595032,88.89759349,holti,Kopi
17.46665239,192.8145303,84.5199252,holti,Kopi
17.85750385,158.3703228,84.02451251,holti,Kopi
18.33622948,160.0203551,72.57216773,holti,Kopi
17.53068055,172.4551679,70.88933365,holti,Kopi
16.25574436,164.3706659,80.86491427,holti,Kopi
16.869405,192.4388574,79.78567967,holti,Kopi
18.12002964,151.8855848,87.32226876,holti,Kopi
19.07209772,181.8346169,79.51075359,holti,Kopi
18.83623404,167.6899726,73.348839,holti,Kopi
16.68210213,190.4506937,74.96946836,holti,Kopi
22.97525696,152.9899973,60.85499613,holti,Pisang
25.92035024,165.8612024,63.95448188,holti,Pisang
22.80989821,172.8685173,63.01247497,holti,Pisang
27.79075265,153.6863281,64.84604807,holti,Pisang
23.86148286,162.1772972,63.62306916,holti,Pisang
26.63302476,145.6986176,60.2530308,holti,Pisang
26.12932491,146.9733458,61.83212638,holti,Pisang
26.1990666,155.4737916,61.85311487,holti,Pisang
24.78553093,167.7508372,63.59011621,holti,Pisang
22.0196327,144.9793207,63.49227163,holti,Pisang
25.01389566,156.7907535,60.558097,holti,Pisang
23.78800783,140.4508532,64.39155432,holti,Pisang
26.57934028,158.4378628,62.56179057,holti,Pisang
24.96733665,166.9998529,63.4886075,holti,Pisang
24.3389459,167.9314837,62.29358195,holti,Pisang
26.69333239,173.5530249,64.57754848,holti,Pisang
26.88767732,159.0508107,61.15950267,holti,Pisang
25.82313118,171.5719151,62.60659582,holti,Pisang
22.66364865,141.0429233,63.2733395,holti,Pisang
23.96426061,179.4627518,63.30437412,holti,Pisang
22.86758096,146.728685,64.92422549,holti,Pisang
26.51688671,155.5791615,61.76263045,holti,Pisang
23.43931461,163.2023165,61.50383353,holti,Pisang
22.7646721,161.8189605,61.69360942,holti,Pisang
27.39917247,148.1095615,64.60922177,holti,Pisang
25.41938474,164.7084596,60.20947075,holti,Pisang
24.27147865,169.1529853,62.34724927,holti,Pisang
27.14622334,175.4418687,62.38847111,holti,Pisang
27.27045139,152.2071099,60.08887498,holti,Pisang
24.78321842,161.5724002,63.31273152,holti,Pisang
22.79938191,163.6993431,60.22434853,holti,Pisang
26.85609538,162.2642176,61.07110108,holti,Pisang
23.75750538,169.1465921,62.37037446,holti,Pisang
26.58521123,171.8822008,62.50425058,holti,Pisang
22.16661429,145.4346311,61.02384365,holti,Pisang
22.75395682,166.7903343,61.29613031,holti,Pisang
25.44742563,152.654426,63.46044852,holti,Pisang
26.7719219,167.2675922,64.48973427,holti,Pisang
26.56443879,171.2331263,60.84572843,holti,Pisang
27.12045494,172.544851,60.31976415,holti,Pisang
23.53318731,161.7542319,60.37316911,holti,Pisang
26.49559506,157.1158403,61.37942305,holti,Pisang
24.95180625,164.099289,61.73276649,holti,Pisang
27.25649701,156.8183871,63.96869206,holti,Pisang
25.40910452,154.3789531,61.69402538,holti,Pisang
24.5122424,168.927036,64.79601905,holti,Pisang
26.34315006,151.6672365,63.854996,holti,Pisang
26.48283997,169.6171207,63.82743817,holti,Pisang
22.1649293,176.7124048,61.01463644,holti,Pisang
23.86221889,145.1941543,62.00575385,holti,Pisang
27.21723714,168.7969722,64.21095629,holti,Pisang
24.56504903,170.7257058,60.94886439,holti,Pisang
22.91017225,148.2032642,63.70219748,holti,Pisang
22.25458939,164.0959044,64.64090516,holti,Pisang
27.68592593,158.68142,63.60577146,holti,Pisang
26.88500814,178.5213627,62.45093638,holti,Pisang
22.48120238,179.9792726,62.25807798,holti,Pisang
25.81541994,162.9349537,62.87357435,holti,Pisang
24.70664703,177.806918,62.92514061,holti,Pisang
23.3762534,163.9851434,64.9042023,holti,Pisang
22.77489148,175.1180727,64.05225982,holti,Pisang
22.87226942,164.5651722,63.29283526,holti,Pisang
27.77679662,155.7552324,63.65634288,holti,Pisang
24.42681923,160.7373167,63.48837868,holti,Pisang
25.72795692,153.6559315,61.91937802,holti,Pisang
25.47930235,162.1600103,62.29684588,holti,Pisang
27.44983945,167.9644086,64.51091868,holti,Pisang
24.81838947,158.0244045,63.2952223,holti,Pisang
27.55673563,142.0920929,64.07692472,holti,Pisang
25.10455406,166.5079531,61.89608784,holti,Pisang
27.21631003,144.0946538,62.84921342,holti,Pisang
23.26068775,161.2164366,64.92214593,holti,Pisang
26.30932277,173.5900575,62.64531206,holti,Pisang
25.16918227,174.271595,61.85125829,holti,Pisang
27.06659982,156.1422247,61.03412681,holti,Pisang
27.62921064,175.7874758,60.24294037,holti,Pisang
26.28007263,158.640009,62.76593023,holti,Pisang
22.89615858,142.557464,62.67888124,holti,Pisang
22.24711971,177.0203455,60.83800258,holti,Pisang
26.16895524,175.6973376,63.89437202,holti,Pisang
27.28980168,167.7939032,64.74572503,holti,Pisang
27.93613455,148.6264516,62.67683386,holti,Pisang
25.22634401,167.9827448,61.97832155,holti,Pisang
23.87488268,144.5735888,64.08369537,holti,Pisang
22.32941404,167.7415729,64.59126517,holti,Pisang
23.23205435,140.0126818,62.89313895,holti,Pisang
22.72634548,146.7446739,63.38572075,holti,Pisang
27.87128845,144.7778123,62.71576612,holti,Pisang
26.16531839,174.626462,63.28423642,holti,Pisang
24.70403976,175.8278411,62.24442746,holti,Pisang
22.2913444,158.6658511,60.9226836,holti,Pisang
23.58959469,155.4665396,61.54454357,holti,Pisang
25.83230868,146.7111792,63.90712158,holti,Pisang
24.48458424,169.3204139,61.14722467,holti,Pisang
25.63517551,140.491516,64.98373712,holti,Pisang
23.11617606,144.5451493,64.73288469,holti,Pisang
22.93932609,143.4554354,63.48103779,holti,Pisang
22.56115129,149.5821822,62.39969522,holti,Pisang
23.43645865,169.0686022,64.74472447,holti,Pisang
22.62384094,163.3204303,62.19640036,holti,Pisang
29.1353125,158.241548,88.64383609,holti,mangga
26.14613369,131.1894417,86.19215201,holti,mangga
30.54827778,145.1878253,89.19613603,holti,mangga
28.12946801,159.8736754,89.29092513,holti,mangga
27.57142749,133.8810244,85.03623781,holti,mangga
30.02582409,156.5362429,86.46135863,holti,mangga
27.90369429,144.6049797,87.26836591,holti,mangga
30.66654764,148.4523521,87.50586659,holti,mangga
29.79905057,136.7642888,87.53745737,holti,mangga
26.94824828,159.3424137,88.26342918,holti,mangga
26.12419397,156.1750426,88.17268099,holti,mangga
29.46076368,158.2118801,85.06116202,holti,mangga
28.79641781,152.6588321,89.48352317,holti,mangga
26.30923138,155.7271309,87.60845351,holti,mangga
30.71349055,155.5366851,88.7975616,holti,mangga
29.18982619,138.2472306,88.38807194,holti,mangga
31.16673696,156.215182,89.66320336,holti,mangga
31.93652284,156.7731352,89.5239084,holti,mangga
30.60966858,149.4712688,85.32245341,holti,mangga
29.56504438,132.423544,88.65332122,holti,mangga
27.05543861,158.0946196,87.359235,holti,mangga
29.73964216,142.4452776,85.82407382,holti,mangga
30.91319064,147.5649202,88.08814618,holti,mangga
28.18864937,158.0608446,86.9464457,holti,mangga
26.70716259,146.6797282,89.30575399,holti,mangga
27.29942323,133.9206916,89.10484862,holti,mangga
27.89594048,144.673624,86.14485905,holti,mangga
28.38587433,147.6222659,89.04560642,holti,mangga
29.92867156,159.7270309,89.11006902,holti,mangga
30.7373708,146.6944464,85.96441162,holti,mangga
31.08010248,136.8937253,86.31937015,holti,mangga
30.03441477,148.462487,88.99284338,holti,mangga
26.56057621,152.1147315,87.54753719,holti,mangga
29.9924837,137.375379,89.6257552,holti,mangga
28.20225425,148.3388172,87.38205938,holti,mangga
28.39756337,140.620451,87.50280307,holti,mangga
28.09236436,133.3555166,88.70695631,holti,mangga
30.90332373,134.5683413,87.10573937,holti,mangga
29.34268265,154.6831508,85.4609855,holti,mangga
28.9433464,141.4414454,87.61072016,holti,mangga
31.01809602,134.5670648,89.44849304,holti,mangga
26.59573479,149.9356773,89.85694957,holti,mangga
31.15872492,148.8707366,87.3815308,holti,mangga
28.91393861,145.0153019,86.05380411,holti,mangga
28.94129691,137.4467858,86.02265987,holti,mangga
26.47930099,142.8911254,89.64591892,holti,mangga
29.53441715,151.2195244,88.60098926,holti,mangga
30.44234405,143.4842074,89.13996019,holti,mangga
29.66043699,148.1586864,86.50697687,holti,mangga
30.0424495,143.1545822,86.39461563,holti,mangga
27.96863396,142.7975277,88.11812208,holti,mangga
26.35160667,139.4238644,86.2197736,holti,mangga
26.78669548,132.8317627,88.03314001,holti,mangga
31.9786928,148.1223561,89.56521092,holti,mangga
31.88173427,134.9411295,87.13876281,holti,mangga
28.95561299,154.5032924,86.11341994,holti,mangga
31.83111892,142.9190283,85.40743742,holti,mangga
31.87700481,149.2517251,86.59081569,holti,mangga
28.58413445,133.1096979,88.39770559,holti,mangga
31.55451254,131.315793,89.48479505,holti,mangga
31.24728077,140.5524802,88.22019268,holti,mangga
30.47656711,143.4181041,85.47730126,holti,mangga
29.75834721,137.8140262,85.36461144,holti,mangga
27.71117536,158.6138624,85.08250719,holti,mangga
29.77287505,154.132793,86.53174639,holti,mangga
27.95975099,158.1060385,85.92341208,holti,mangga
26.52660674,146.1328017,89.30198128,holti,mangga
28.3902814,153.4770753,89.28562774,holti,mangga
28.07771799,140.0382031,86.21296102,holti,mangga
28.38684762,142.875367,89.26744541,holti,mangga
30.28236997,140.2198708,89.64263838,holti,mangga
27.8723211,143.8665353,88.8834667,holti,mangga
30.37743177,140.2007352,89.1960786,holti,mangga
28.24401076,137.289671,86.91943613,holti,mangga
29.8192463,156.9239392,85.78653857,holti,mangga
26.91553535,144.8181372,86.79219179,holti,mangga
28.06456187,153.1157504,88.21214434,holti,mangga
28.41715896,149.4896474,89.73643807,holti,mangga
30.77362606,133.9733013,89.46325554,holti,mangga
31.77437783,136.0732397,89.38150911,holti,mangga
26.92688994,150.1294715,88.42111661,holti,mangga
27.59917004,135.6985652,86.94270146,holti,mangga
29.37034323,151.598078,89.41619361,holti,mangga
26.32237761,156.7492446,86.00616882,holti,mangga
26.45203902,134.3326152,88.08153973,holti,mangga
31.21086634,156.128893,89.13049553,holti,mangga
26.79495521,140.2718515,87.08463789,holti,mangga
27.74608755,156.0956008,85.80974159,holti,mangga
26.85244808,150.7027746,87.17843747,holti,mangga
29.52984032,157.6922355,88.74660187,holti,mangga
26.64187605,155.3121738,87.78843387,holti,mangga
27.26259796,140.3981561,87.53132124,holti,mangga
29.92246388,158.1006519,85.69213009,holti,mangga
26.14189917,140.8785299,86.76425569,holti,mangga
29.74292197,142.6529486,85.4746228,holti,mangga
27.86633339,134.3347812,88.77249094,holti,mangga
26.94970832,151.8270871,87.26900793,holti,mangga
27.12938721,135.9529662,87.70295651,holti,mangga
26.31517519,140.8831884,87.15432065,holti,mangga
28.76322055,139.5379024,87.65185877,holti,mangga
28.16543896,73.98506977,76.29088461,holti,anggur
26.99533688,78.93042226,79.67020761,holti,anggur
29.75724441,83.45419353,77.47040849,holti,anggur
27.93065082,66.38584661,76.36907916,holti,anggur
27.8679134,88.0783927,76.67829691,holti,anggur
26.2857919,83.67424607,77.01732851,holti,anggur
26.99496196,87.22946031,79.92007714,holti,anggur
26.86552348,96.83591767,78.53106434,holti,anggur
26.44794714,76.84693622,75.73138766,holti,anggur
28.92339125,98.11478811,77.19701313,holti,anggur
26.51401409,75.11748437,77.32687503,holti,anggur
29.37458982,97.00910051,75.32983377,holti,anggur
27.82159647,88.66374065,77.83867518,holti,anggur
26.87997253,98.03242495,78.35696597,holti,anggur
29.00456807,76.88475428,76.30236913,holti,anggur
28.8974208,85.03227199,77.82440802,holti,anggur
26.04223157,92.8444261,75.64341777,holti,anggur
30.75294695,79.92430928,77.82901648,holti,anggur
27.85478005,79.07387074,76.88543898,holti,anggur
30.86366807,94.70634689,79.8683938,holti,anggur
27.91126431,82.23574792,77.28255757,holti,anggur
26.46065761,89.31204164,78.37944483,holti,anggur
28.25482847,84.4807662,78.70579145,holti,anggur
26.05401311,86.45817449,77.572271,holti,anggur
30.10524379,85.70121011,77.98445297,holti,anggur
27.44666207,71.52395285,77.18195277,holti,anggur
27.95213411,90.13238963,76.7816899,holti,anggur
30.5355621,89.84372316,76.66745417,holti,anggur
27.29869906,68.54188865,79.9921649,holti,anggur
29.79573008,77.43153682,75.33081155,holti,anggur
27.08183757,83.41756287,78.58850715,holti,anggur
27.75541581,85.83495171,76.79749558,holti,anggur
28.28766648,71.43225706,76.07230255,holti,anggur
30.78127412,92.27531338,77.61192981,holti,anggur
30.25278294,86.1771491,75.40480327,holti,anggur
27.95840498,80.46266747,75.38342325,holti,anggur
28.37541106,97.49994132,77.46292429,holti,anggur
27.22065129,75.48877331,75.9988161,holti,anggur
28.04352343,73.85134562,75.96273334,holti,anggur
27.90100062,73.56975617,75.49639215,holti,anggur
28.57426313,89.73814616,76.15037572,holti,anggur
27.44177106,91.60474602,76.99635019,holti,anggur
29.83706235,83.75418691,77.79434476,holti,anggur
29.40317609,67.1704782,75.64320933,holti,anggur
26.64564344,77.10295539,76.03788698,holti,anggur
26.36465239,83.72064398,79.97299348,holti,anggur
27.51172462,99.19090189,75.92466789,holti,anggur
30.10981534,91.10398415,79.9992545,holti,anggur
27.8875083,94.23225794,78.73273921,holti,anggur
